dateTime,outTemp,appTemp,outHumidity,dewpoint,heatindex,humidex,altimeter,barometer,pressure,dayRain,monthRain,yearRain,rainRate,windDir,windGust,windGustDir,windSpeed,windSpeed10,windchill,cloudbase,dayET,forecastIcon,forecastRule,sunrise,sunset
1646281307,0.722222222222221,-2.17389602074151,52,-8.00170239641902,0.722222222222221,0.722222222222221,1017.72752684881,1019.67533850124,933.34629010908,0,0,3.979999975722,0,,0,,0,0,0.722222222222221,1787.5164466488,0,6,63,1646286720,1646327040
1646284793,0.222222222222221,-2.69265016158463,53,-8.2217253584067,0.222222222222221,0.222222222222221,1017.23884306554,1019.53988297489,932.890702414881,0,0,3.979999975722,0,,0,,0,1.609344,0.222222222222221,1753.38173101586,0,6,44,1646286720,1646327040
1646288282,0.0555555555555563,-2.85213439237498,54,-8.13706513278969,0.0555555555555563,0.0555555555555563,1017.12844502607,1019.60761073807,932.787781484338,0,0,3.979999975722,0,,0,,0,1.609344,0.0555555555555563,1722.7400324683,0,6,44,1646286720,1646327040
1646291766,1.83333333333333,-0.948011608132095,53,-6.72330291336887,1.83333333333333,1.83333333333333,1017.42115925444,1019.70920238283,933.060670904335,0,0,3.979999975722,0,,0,,0,0,1.83333333333333,1767.12069903543,0,6,44,1646286720,1646327040
1646295252,3.55555555555556,0.828860614395589,49,-6.15177582675236,3.55555555555556,3.55555555555556,1017.23906172309,1019.33669968536,932.890906263196,0,0,3.979999975722,0,,1.609344,115,0,1.609344,3.55555555555556,1907.41310127298,0,6,44,1646286720,1646327040
1646298737,5.38888888888889,2.71836618344732,45,-5.58657669777187,3.15833333333334,5.38888888888889,1017.06552232402,1018.79487757995,932.729120518253,0,0,3.979999975722,0,,1.609344,222,0,1.609344,5.38888888888889,2062.02363918459,0,6,44,1646286720,1646327040
1646302220,7.44444444444445,3.76506795448895,37,-6.29502075947595,5.21055555555556,7.44444444444445,1016.23413243649,1017.77896113231,931.954044991609,0,0,3.979999975722,0,176,6.437376,169,4.828032,3.218688,7.44444444444445,2399.00963494525,0,6,51,1646286720,1646327040
1646305710,8.5,5.11758024609974,34,-6.46138232175954,6.29333333333333,8.5,1015.40822542153,1016.76304468466,931.184089373038,0,0,3.979999975722,0,155,6.437376,152,3.218688,3.218688,8.5,2547.98539967428,0,6,51,1646286720,1646327040
1646309196,9.83333333333334,6.48774215636927,32,-6.08056060651615,7.70777777777778,9.83333333333334,1014.35462686118,1015.5100810659,930.201879455388,0,0,3.979999975722,0,152,3.218688,161,3.218688,4.828032,9.83333333333334,2664.11532751192,0,7,93,1646286720,1646327040
1646312684,10.7222222222222,7.76782877473252,32,-5.30247056319109,8.68555555555555,10.7222222222222,1013.03285560567,1014.15552580237,928.969686766758,0,0,3.979999975722,0,124,6.437376,160,1.609344,6.437376,10.7222222222222,2677.62388918766,0,7,93,1646286720,1646327040
1646316168,11.6666666666667,8.44188975587359,31,-4.896064451844,9.69833333333333,11.6666666666667,1012.23924876339,1013.34279264426,928.229874300554,0,0,3.979999975722,0,150,4.828032,214,3.218688,6.437376,11.6666666666667,2743.22135971697,0,7,93,1646286720,1646327040
1646319652,11.8888888888889,7.38722342169166,30,-5.13521861532416,9.91666666666667,11.8888888888889,1011.60405951681,1012.69937889408,927.637746753808,0,0,3.979999975722,0,167,11.265408,182,9.656064,6.437376,11.8888888888889,2799.47222885077,0,7,93,1646286720,1646327040
1646323136,11,8.15740345072426,34,-4.25735622547499,9.04333333333333,11,1011.07676279904,1012.32687619661,927.14620111459,0,0,3.979999975722,0,229,8.04672,224,1.609344,4.828032,11,2584.07044832621,0,7,93,1646286720,1646327040
1646326620,7.94444444444444,5.14590009182134,43,-3.86480641705965,5.91722222222222,7.94444444444444,1010.56106238651,1012.32687619661,926.665468871438,0,0,3.979999975722,0,235,1.609344,228,1.609344,0,7.94444444444444,2163.67848723129,0,3,187,1646286720,1646327040
1646330107,6.94444444444445,3.89744394110666,48,-3.30815877294975,4.94777777777778,6.94444444444445,1010.84981955322,1012.97028994679,926.934645835294,0,0,3.979999975722,0,44,3.218688,70,3.218688,3.218688,6.94444444444445,1973.89247817282,0,6,45,1646286600,1646327040
1646333655,5.44444444444444,0.990467914447654,48,-4.68542257146373,3.29777777777778,5.44444444444444,1011.36305116105,1013.5121120522,927.413078502798,0,0,3.979999975722,0,39,9.656064,34,9.656064,8.04672,3.27881964444884,1958.92851768043,0,6,45,1646286600,1646327040
1646337139,4.55555555555556,2.00514021907907,52,-4.44585382892251,2.42444444444445,4.55555555555556,1011.97425969083,1013.95234251284,927.982849157297,0,0,3.979999975722,0,,0,,0,1.609344,4.55555555555556,1821.34730521333,0,6,75,1646286600,1646327040
1646340627,4.05555555555555,1.19612280633878,54,-4.41014159738897,4.05555555555555,4.05555555555555,1012.55741110236,1014.18938968396,928.526469176764,0,0,3.979999975722,0,25,3.218688,355,1.609344,1.609344,4.05555555555555,1756.0334322818,0,6,75,1646286600,1646327040
1646344117,3.16666666666667,-0.0434170763692556,56,-4.75824783666314,3.16666666666667,3.16666666666667,1012.48642783738,1014.12166192078,928.460297588864,0,0,3.979999975722,0,63,3.218688,58,3.218688,3.218688,3.16666666666667,1690.1013755143,0,6,45,1646286600,1646327040
1646347603,2.66666666666667,0.106329457989748,59,-4.53684690877081,2.66666666666667,2.66666666666667,1012.89610123495,1014.3587090919,928.842201690841,0,0,3.979999975722,0,,1.609344,335,0,1.609344,2.66666666666667,1602.14839299201,0,6,45,1646286600,1646327040
1646351087,2.22222222222222,-1.54009586266479,63,-4.08622834814502,2.22222222222222,2.22222222222222,1013.27495797851,1014.56189238143,929.195379859085,0,0,3.979999975722,0,46,8.04672,43,6.437376,3.218688,0.387772236620232,1493.02258264506,0,6,45,1646373000,1646413560
1646354575,1.27777777777778,-1.26392408176536,66,-4.3663970377634,1.27777777777778,1.27777777777778,1013.90988777194,1015.03598672367,929.787278644537,0,0,3.979999975722,0,,0,,0,1.609344,1.27777777777778,1412.03428391235,0,6,45,1646373000,1646413560
1646358061,1.61111111111111,-1.54376441840411,65,-4.25149758600968,1.61111111111111,1.61111111111111,1013.41224744785,1014.52802849984,929.323364406891,0,0,3.979999975722,0,109,4.828032,121,3.218688,1.609344,1.61111111111111,1438.66567656245,0,6,45,1646373000,1646413560
1646361550,1.05555555555555,-2.11338741566213,67,-4.37899946619518,1.05555555555555,1.05555555555555,1013.64924199141,1014.59575626302,929.544296972119,0,0,3.979999975722,0,58,3.218688,58,3.218688,1.609344,1.05555555555555,1386.47750217457,0,6,45,1646373000,1646413560
1646365098,0.38888888888889,-2.49415954622415,69,-4.6271143821688,0.38888888888889,0.38888888888889,1013.50086289845,1014.79893955255,929.405973986414,0,0,3.979999975722,0,350,1.609344,350,1.609344,1.609344,0.38888888888889,1335.44779956394,0,6,45,1646373000,1646413560
1646368584,-0.555555555555556,-3.16252283164158,72,-4.97208035723253,-0.555555555555556,-0.555555555555556,1013.20696569484,1015.03598672367,929.131995901842,0,0,3.979999975722,0,,1.609344,122,0,0,-0.555555555555556,1262.35956623718,0,6,45,1646373000,1646413560
1646372072,-0.0555555555555563,-3.25677338924211,71,-4.6757009641639,-0.0555555555555563,-0.0555555555555563,1013.20149602908,1015.20530613161,929.126896957176,0,0,3.979999975722,0,348,4.828032,18,3.218688,3.218688,-0.0555555555555563,1287.18492893104,0,6,45,1646373000,1646413560
1646375558,0.0555555555555563,-2.52848696953958,70,-4.75651867159608,0.0555555555555563,0.0555555555555563,1013.35668518348,1015.54394494749,929.271567898662,0,0,3.979999975722,0,,0,,0,0,0.0555555555555563,1310.58483232759,0,6,45,1646373000,1646413560
1646379042,1.33333333333333,-1.15816716031036,68,-3.91664990458621,1.33333333333333,1.33333333333333,1013.66696150165,1015.84871988178,929.560815594833,0,0,3.979999975722,0,,0,,0,0,1.33333333333333,1363.97456622071,0,6,45,1646373000,1646413560
1646382526,3.11111111111111,0.409859221954747,64,-3.03248025908689,3.11111111111111,3.11111111111111,1013.7557908466,1015.74712823702,929.643624851421,0,0,3.979999975722,0,153,1.609344,206,1.609344,1.609344,3.11111111111111,1472.92299891776,0,6,44,1646373000,1646413560
1646386010,5,2.32612003150064,57,-2.80634506139348,3.04388888888889,5,1013.60199320993,1015.40848942114,929.500250356325,0,0,3.979999975722,0,150,4.828032,167,1.609344,1.609344,5,1675.64542508356,0,6,45,1646373000,1646413560
1646389494,6.55555555555555,3.12930852021292,57,-1.34954811660304,4.755,6.55555555555555,1013.49957178795,1015.10371448684,929.404770379635,0,0,3.979999975722,0,152,6.437376,152,6.437376,3.218688,5.39347124498581,1687.68604498119,0,6,45,1646373000,1646413560
1646392978,7.94444444444444,4.48482586695723,42,-4.177808783684,5.89111111111111,7.94444444444444,1012.90068585585,1014.3587090919,928.846475559598,0,0,3.979999975722,0,146,11.265408,163,4.828032,8.04672,7.94444444444444,2201.83964092093,0,6,45,1646373000,1646413560
1646396464,9.55555555555556,4.70023197581133,34,-5.53046182885167,7.45444444444445,9.55555555555556,1012.26479553557,1013.37665652585,928.253689272063,0,0,3.979999975722,0,175,11.265408,175,11.265408,6.437376,7.9029187610096,2563.18086874409,0,3,187,1646373000,1646413560
1646399950,9.61111111111111,5.46306139421577,28,-8.00425798408958,7.35888888888889,9.61111111111111,1011.46606808555,1012.76710665726,927.509110903789,0,0,3.979999975722,0,146,8.04672,148,6.437376,6.437376,8.92313080216667,2871.55866285381,0,7,93,1646373000,1646413560
1646403435,9.94444444444445,3.89392691661626,19,-12.6067188050562,7.49055555555556,9.94444444444445,1011.19334012105,1012.53005948614,927.254874118142,0,0,3.979999975722,0,91,16.09344,103,14.484096,4.828032,7.92290559397863,3473.32919045086,0,7,93,1646373000,1646413560
1646406923,9.22222222222222,5.2875558821547,18,-13.8653877914827,6.67,9.22222222222222,1011.44354900567,1012.97028994679,927.48811860107,0,0,3.979999975722,0,117,4.828032,98,3.218688,4.828032,9.22222222222222,3538.73261738302,0,6,45,1646373000,1646413560
1646410407,7.22222222222222,4.03793226312213,43,-4.5193492850429,5.12277777777778,7.22222222222222,1011.47455472381,1013.44438428902,927.517022155802,0,0,3.979999975722,0,143,8.04672,183,3.218688,6.437376,7.22222222222222,2155.42704087137,0,6,45,1646373000,1646413560
1646413893,5.55555555555556,0.606294842325914,52,-3.51892871792731,3.52444444444445,5.55555555555556,1011.90020047094,1014.22325356555,927.913810656579,0,0,3.979999975722,0,135,14.484096,144,12.874752,6.437376,2.79085358822851,1830.25657353689,0,6,75,1646372880,1646413560
1646429263,1.55555555555555,-1.71786996244709,60,-5.36170266278036,1.55555555555555,1.55555555555555,1015.85238731922,1017.91441665866,931.59816030445,0,0,3.979999975722,0,21,6.437376,2,3.218688,1.609344,1.55555555555555,1567.24822659824,0,8,1,1646372880,1646413560
1646432747,0.777777777777777,-1.83682430248785,65,-5.04456893756039,0.777777777777777,0.777777777777777,1015.98935403572,1018.04987218501,931.725848324822,0,0,3.979999975722,0,,0,,0,0,0.777777777777777,1433.75694794412,0,8,1,1646372880,1646413560
1646436232,0.555555555555556,-2.49891161424716,60,-6.30482933254523,0.555555555555556,0.555555555555556,1016.31638039424,1018.21919159295,932.030721488588,0,0,3.979999975722,0,108,1.609344,108,1.609344,0,0.555555555555556,1560.31424741031,0,6,44,1646459280,1646500020
1646439716,-0.0555555555555563,-2.79143999908668,63,-6.2463375585313,-0.0555555555555563,-0.0555555555555563,1016.45923102096,1018.18532771136,932.163895639204,0,0,3.979999975722,0,,1.609344,24,0,0,-0.0555555555555563,1478.67646656583,0,6,44,1646459280,1646500020
1646443200,-0.0555555555555563,-2.79143999908668,63,-6.2463375585313,-0.0555555555555563,-0.0555555555555563,1016.35946433958,1018.0837360666,932.070886969004,0,0,3.979999975722,0,,1.609344,84,0,0,-0.0555555555555563,1478.67646656583,0,6,44,1646459280,1646500020
1646446688,-1.5,-4.29039493790974,67,-6.82013469339149,-1.5,-1.5,1016.11107694026,1018.01600830342,931.839325406318,0,0,3.979999975722,0,,0,,0,0,-1.5,1372.52741041384,0,6,44,1646459280,1646500020
1646450172,-1.77777777777778,-4.55729713477597,69,-6.70384718742803,-1.77777777777778,-1.77777777777778,1015.83659406537,1017.91441665866,931.583436966265,0,0,3.979999975722,0,,0,,0,0,-1.77777777777778,1324.48309043383,0,6,44,1646459280,1646500020
1646453657,-1.55555555555556,-4.66381417859047,67,-6.87321606420623,-1.55555555555556,-1.55555555555556,1015.9238605188,1018.18532771136,931.664791582853,0,0,3.979999975722,0,274,1.609344,281,1.609344,1.609344,-1.55555555555556,1372.22575855999,0,6,44,1646459280,1646500020
1646457140,-1.72222222222222,-4.58553533389454,64,-7.62469417304626,-1.72222222222222,-1.72222222222222,1015.46032326219,1018.0837360666,931.232657576831,0,0,3.979999975722,0,,0,,0,0,-1.72222222222222,1443.52579237418,0,6,44,1646459280,1646500020
1646460624,-1.66666666666667,-4.5609832401955,62,-7.98074042861079,-1.66666666666667,-1.66666666666667,1015.24448127665,1018.04987218501,931.031439137256,0,0,3.979999975722,0,,0,,0,0,-1.66666666666667,1493.70816045812,0,6,44,1646459280,1646500020
1646464108,-0.722222222222223,-3.51806811584946,63,-6.878768723528,-0.722222222222223,-0.722222222222223,1015.5887057938,1018.38851100089,931.352342314438,0,0,3.979999975722,0,,0,,0,0,-0.722222222222223,1474.50248457662,0,6,44,1646459280,1646500020
1646467592,1.88888888888889,-0.841433515855662,55,-6.18903056038458,1.88888888888889,1.88888888888889,1016.00805493327,1018.62555817201,931.743282363564,0,0,3.979999975722,0,,0,,0,0,1.88888888888889,1708.75569215862,0,6,44,1646459280,1646500020
1646471076,2.27777777777778,-0.777195103687354,53,-6.31007170369073,2.27777777777778,2.27777777777778,1015.57467441223,1018.18532771136,931.339261535697,0,0,3.979999975722,0,150,4.828032,133,1.609344,4.828032,2.27777777777778,1770.92620715959,0,6,44,1646459280,1646500020
1646474560,3.66666666666667,0.584676278066547,47,-6.59289968347549,3.66666666666667,3.66666666666667,1015.26214529638,1017.5080500796,931.047906377513,0,0,3.979999975722,0,165,6.437376,143,1.609344,4.828032,3.66666666666667,1974.74142120741,0,6,44,1646459280,1646500020
1646478045,4.61111111111111,0.534775083550059,42,-7.19228658138188,2.22444444444444,4.61111111111111,1014.44665600225,1016.86463632943,930.287672435752,0,0,3.979999975722,0,205,9.656064,180,6.437376,6.437376,3.14732425405254,2162.96487063914,0,6,51,1646459280,1646500020
1646481531,6,1.76541071073597,33,-9.0489635717628,3.51722222222222,6,1014.00648796863,1016.25508646084,929.877332405543,0,0,3.979999975722,0,159,9.656064,159,6.437376,6.437376,4.75171496186202,2558.6632791349,0,6,51,1646459280,1646500020
1646485015,7.33333333333334,3.40796606834836,30,-9.09544272258957,4.90555555555556,7.33333333333334,1013.08550261366,1015.13757836843,929.01876538994,0,0,3.979999975722,0,139,11.265408,158,4.828032,8.04672,7.33333333333334,2726.88959907871,0,6,51,1646459280,1646500020
1646488499,7.83333333333333,3.247374347304,28,-9.53858710160929,5.40333333333333,7.83333333333333,1012.44968591072,1014.49416461825,928.426046277742,0,0,3.979999975722,0,160,9.656064,176,8.04672,9.656064,6.46511868817566,2841.87747596747,0,7,93,1646459280,1646500020
1646491983,8.05555555555556,3.86840335920005,30,-8.46694390763213,5.7,8.05555555555556,1012.09429265025,1014.12166192078,928.094744829879,0,0,3.979999975722,0,193,6.437376,193,6.437376,9.656064,7.12621320942005,2738.3163284914,0,7,93,1646459280,1646500020
1646495469,7.44444444444445,3.87376770974542,31,-8.58018305505762,5.05388888888889,7.44444444444445,1011.78407109885,1013.98620639443,927.805554214787,0,0,3.979999975722,0,124,6.437376,70,3.218688,8.04672,7.44444444444445,2677.61592954914,0,7,93,1646459280,1646500020
1646499011,4.33333333333333,1.25548765040016,45,-6.54915605844387,4.33333333333333,4.33333333333333,1011.87158945525,1014.59575626302,927.887139294317,0,0,3.979999975722,0,79,1.609344,88,1.609344,4.828032,4.33333333333333,2050.68800967899,0,6,45,1646459280,1646500020
1646502499,2.77777777777778,-0.593765160591766,51,-6.3478817676202,2.77777777777778,2.77777777777778,1012.82445472934,1015.74712823702,928.775411521355,0,0,3.979999975722,0,246,4.828032,252,3.218688,3.218688,2.77777777777778,1836.49584718112,0,6,45,1646459160,1646500020
1646505983,2.33333333333334,-0.716649191442199,53,-6.25842165382134,2.33333333333334,2.33333333333334,1013.54244478907,1016.6614530399,929.444737717085,0,0,3.979999975722,0,326,1.609344,301,1.609344,3.218688,2.33333333333334,1771.40236522936,0,6,75,1646459160,1646500020
1646509467,1.72222222222222,-1.62619860826253,56,-6.10947327050244,1.72222222222222,1.72222222222222,1015.13251486678,1017.91441665866,930.927058808086,0,0,3.979999975722,0,276,3.218688,276,3.218688,3.218688,1.72222222222222,1678.73614198951,0,8,1,1646459160,1646500020
1646512953,1.33333333333333,-1.69293332326016,58,-6.01541098136387,1.33333333333333,1.33333333333333,1015.87723189607,1018.49010264566,931.621321788996,0,0,3.979999975722,0,315,3.218688,318,1.609344,1.609344,1.33333333333333,1619.85488071324,0,8,1,1646459160,1646500020
1646516439,0.333333333333334,-2.38700723948592,62,-6.08674161863128,0.333333333333334,0.333333333333334,1016.14221625819,1018.76101369836,931.868355295939,0,0,3.979999975722,0,,1.609344,353,0,1.609344,0.333333333333334,1506.63179342384,0,8,1,1646459160,1646500020
1646519924,-0.222222222222221,-2.97333935310443,63,-6.40443668372649,-0.222222222222221,-0.222222222222221,1016.51607990154,1018.96419698789,932.216893736101,0,0,3.979999975722,0,,1.609344,20,0,0,-0.222222222222221,1477.63191450585,0,8,1,1646459160,1646500020
1646523410,-0.722222222222223,-3.49895455860545,64,-6.67419494028691,-0.722222222222223,-0.722222222222223,1016.28035893393,1018.72714981678,931.997140104806,0,0,3.979999975722,0,,1.609344,56,0,0,-0.722222222222223,1449.56091091593,0,6,44,1646545560,1646586540
1646526894,-0.722222222222223,-3.47984100136143,65,-6.47243843011122,-0.722222222222223,-0.722222222222223,1016.29401527244,1018.55783040883,932.009871367584,0,0,3.979999975722,0,,0,,0,0,-0.722222222222223,1424.96281833364,0,6,44,1646545560,1646586540
1646530380,-1.11111111111111,-4.23511128647647,64,-7.04380958876881,-1.11111111111111,-1.11111111111111,1016.56413431031,1018.6594220536,932.261693105033,0,0,3.979999975722,0,32,3.218688,349,1.609344,3.218688,-1.11111111111111,1447.21100136618,0,6,44,1646545560,1646586540
1646533870,-1.83333333333333,-4.6706918056349,66,-7.33319937149007,-1.83333333333333,-1.83333333333333,1016.29503848852,1018.38851100089,932.010825271445,0,0,3.979999975722,0,,0,,0,1.609344,-1.83333333333333,1394.44020150357,0,6,44,1646545560,1646586540
1646537356,-1.77777777777778,-4.923289510809,66,-7.28020475516852,-1.77777777777778,-1.77777777777778,1016.21850071692,1018.49010264566,931.939472171115,0,0,3.979999975722,0,277,1.609344,278,1.609344,1.609344,-1.77777777777778,1394.75243043894,0,6,44,1646545560,1646586540
1646540840,-2.44444444444444,-5.28268422979487,69,-7.34300214133173,-2.44444444444444,-2.44444444444444,1015.92856613143,1018.55783040883,931.669178417982,0,0,3.979999975722,0,,0,,0,0,-2.44444444444444,1321.12887075065,0,6,44,1646545560,1646586540
1646544326,-1.44444444444445,-5.25930851562587,62,-7.77025371630854,-1.44444444444445,-1.44444444444445,1015.6318325499,1018.62555817201,931.392547319493,0,0,3.979999975722,0,299,4.828032,292,4.828032,6.437376,-1.44444444444445,1495.13895027135,0,6,44,1646545560,1646586540
1646547812,-1.5,-4.65748435885069,64,-7.41345470821468,-1.5,-1.5,1015.65466540391,1018.82874146154,931.413833302813,0,0,3.979999975722,0,135,1.609344,131,1.609344,1.609344,-1.5,1444.86480682714,0,8,1,1646545560,1646586540
1646551305,-0.833333333333333,-5.63024556522117,57,-8.27468729770706,-0.833333333333333,-0.833333333333333,1015.75935452774,1018.76101369836,931.511430073604,0,0,3.979999975722,0,300,14.484096,300,9.656064,11.265408,-4.19757404031146,1631.14582113827,0,8,1,1646545560,1646586540
1646554791,1.55555555555555,-1.89819402678016,52,-7.22833598612647,1.55555555555555,1.55555555555555,1016.21590902063,1019.03192475107,931.937056037684,0,0,3.979999975722,0,269,4.828032,217,3.218688,3.218688,1.55555555555555,1794.82759573413,0,6,44,1646545560,1646586540
1646558281,2.44444444444444,-1.55830735944264,52,-6.40362979024863,2.44444444444444,2.44444444444444,1016.02597212755,1018.82874146154,931.759985793637,0,0,3.979999975722,0,213,6.437376,149,6.437376,3.218688,0.644474749869749,1802.65273021674,0,6,44,1646545560,1646586540
1646561767,3.44444444444445,0.0303838678290642,47,-6.796639764292,3.44444444444445,3.44444444444445,1015.36967064715,1017.98214442184,931.148146712193,0,0,3.979999975722,0,164,3.218688,163,3.218688,6.437376,3.44444444444445,1972.48808412787,0,6,44,1646545560,1646586540
1646565257,4.33333333333333,0.574739102463155,43,-7.13937238791048,4.33333333333333,4.33333333333333,1014.80095765781,1017.40645843484,930.617966561251,0,0,3.979999975722,0,154,6.437376,195,4.828032,8.04672,4.33333333333333,2122.64700571413,0,6,44,1646545560,1646586540
1646568753,5.55555555555556,1.75250626583102,38,-7.63549997579625,3.15888888888889,5.55555555555556,1014.07628152985,1016.49213363196,929.94239624407,0,0,3.979999975722,0,162,9.656064,160,4.828032,6.437376,5.55555555555556,2332.14769385043,0,6,51,1646545560,1646586540
1646572239,6.44444444444445,1.96038158131956,34,-8.27562030340124,4.03222222222222,6.44444444444445,1013.51556154901,1015.74712823702,929.419676452116,0,0,3.979999975722,0,146,9.656064,135,8.04672,4.828032,4.8337869989861,2518.56403418924,0,7,93,1646545560,1646586540
1646575723,6.77777777777778,2.31877355300923,34,-7.98129443350701,4.39888888888889,6.77777777777778,1012.67684411642,1015.06985060525,928.63780643577,0,0,3.979999975722,0,153,11.265408,162,8.04672,4.828032,5.2253066043916,2523.31981231129,0,23,93,1646545560,1646586540
1646579207,6.44444444444445,1.67923526160235,35,-7.90333741228538,4.05833333333333,6.44444444444445,1012.47826214537,1014.86666731572,928.452685421077,0,0,3.979999975722,0,186,9.656064,175,9.656064,6.437376,4.46974961193278,2473.17541691739,0,23,93,1646545560,1646586540
1646582691,5.66666666666667,1.52935473594324,37,-7.8797508876992,3.255,5.66666666666667,1012.66642088412,1015.23917001319,928.628089734223,0,0,3.979999975722,0,193,6.437376,193,6.437376,4.828032,4.36666119198774,2375.47332401085,0,6,45,1646545560,1646586540
1646586175,4.16666666666667,1.33314334132709,43,-7.29061802406828,4.16666666666667,4.16666666666667,1012.92632617121,1015.67940047384,928.870377942578,0,0,3.979999975722,0,,1.609344,131,0,1.609344,4.16666666666667,2120.76687834753,0,6,45,1646545440,1646586540
1646589661,2.94444444444444,-0.486841641411276,48,-6.98243617137552,2.94444444444444,2.94444444444444,1013.74716636737,1016.69531692149,929.635584860886,0,0,3.979999975722,0,297,6.437376,240,3.218688,1.609344,2.94444444444444,1934.1804772927,0,8,1,1646545440,1646586540
1646593146,2.27777777777778,-0.535472110160703,50,-7.06756743880107,2.27777777777778,2.27777777777778,1014.47695053433,1017.44032231643,930.315914145582,0,0,3.979999975722,0,,0,,0,1.609344,2.27777777777778,1863.27985764008,0,8,1,1646545440,1646586540
1646596630,1.16666666666667,-1.96260403527742,54,-7.10137521365698,1.16666666666667,1.16666666666667,1015.10767415069,1018.0837360666,930.903901150526,0,0,3.979999975722,0,31,1.609344,31,1.609344,0,1.16666666666667,1731.9353613394,0,8,1,1646545440,1646586540
1646600114,0.555555555555556,-2.58280900294367,56,-7.20123705871963,0.555555555555556,0.555555555555556,1015.95047336855,1018.76101369836,931.6896015726,0,0,3.979999975722,0,30,3.218688,30,1.609344,3.218688,0.555555555555556,1669.60400574679,0,8,1,1646545440,1646586540
1646603602,-0.166666666666667,-2.99233975370435,59,-7.20384358451892,-0.166666666666667,-0.166666666666667,1016.21622281112,1019.03192475107,931.937348571838,0,0,3.979999975722,0,,1.609344,120,0,0,-0.166666666666667,1581.86867810427,0,8,1,1646545440,1646586540
1646607092,-1.05555555555555,-3.89908050716504,62,-7.40192748009378,-1.05555555555555,-1.05555555555555,1016.41338003194,1019.2351080406,932.121150496497,0,0,3.979999975722,0,,0,,0,0,-1.05555555555555,1497.64594265427,0,8,1,1646545440,1646586540
1646610580,-1,-3.8575356880242,61,-7.55930077276819,-1,-1,1016.62391156031,1019.26897192219,932.31742129002,0,0,3.979999975722,0,,0,,0,1.609344,-1,1523.60616330657,0,6,44,1646631840,1646673000
1646614066,-1.66666666666667,-4.54314963654274,63,-7.77487113472593,-1.66666666666667,-1.66666666666667,1017.06582185599,1019.53988297489,932.729399762892,0,0,3.979999975722,0,,0,,0,0,-1.66666666666667,1468.60863853231,0,6,44,1646631840,1646673000
1646617554,-1.72222222222222,-4.60329606652466,63,-7.82758882060714,-1.72222222222222,-1.72222222222222,1017.13172755871,1019.60761073807,932.790841693355,0,0,3.979999975722,0,,1.609344,3,0,0,-1.72222222222222,1468.26264632157,0,6,44,1646631840,1646673000
1646621042,-2.22222222222222,-5.10963934902734,65,-7.90074660020932,-2.22222222222222,-2.22222222222222,1017.09773920133,1019.57374685648,932.759155349929,0,0,3.979999975722,0,,0,,0,0,-2.22222222222222,1416.2221721568,0,6,44,1646631840,1646673000
1646624531,-2.33333333333333,-5.22986911258478,65,-8.00656466178324,-2.33333333333333,-2.33333333333333,1016.71886590853,1019.37056356695,932.405943911617,0,0,3.979999975722,0,,0,,0,0,-2.33333333333333,1415.57684516118,0,6,44,1646631840,1646673000
1646628015,-2.66666666666667,-5.90309069314684,65,-8.32403329604235,-2.66666666666667,-2.66666666666667,1016.70260341707,1019.53988297489,932.390782951098,0,0,3.979999975722,0,13,1.609344,24,1.609344,1.609344,-2.66666666666667,1413.64262585754,0,6,44,1646631840,1646673000
1646631501,-3,-6.24664353233608,66,-8.44622079814051,-3,-3,1016.57351805385,1019.77693014601,932.270441229479,0,0,3.979999975722,0,8,3.218688,25,1.609344,3.218688,-3,1387.89979009693,0,6,44,1646631840,1646673000
1646635047,-2.55555555555556,-5.47013037048703,65,-8.21820800961754,-2.55555555555556,-2.55555555555556,1016.85946657461,1020.25102448824,932.537021204285,0,0,3.979999975722,0,,0,,0,0,-2.55555555555556,1414.28707200152,0,6,44,1646631840,1646673000
1646638535,-1.88888888888889,-4.80117960078173,62,-8.19123774360334,-1.88888888888889,-1.88888888888889,1017.30669353914,1020.52193554095,932.953957542565,0,0,3.979999975722,0,,1.609344,255,0,0,-1.88888888888889,1492.27866332168,0,6,44,1646631840,1646673000
1646642021,1.22222222222222,-1.88030164933981,55,-6.81155912913845,1.22222222222222,1.22222222222222,1017.61583468754,1020.45420777777,933.242162036218,0,0,3.979999975722,0,269,3.218688,244,1.609344,1.609344,1.22222222222222,1703.37438863627,0,6,44,1646631840,1646673000
1646645505,2.22222222222222,-0.885005941173637,51,-6.86211794976728,2.22222222222222,2.22222222222222,1017.74811301019,1020.58966330412,933.365482137906,0,0,3.979999975722,0,218,3.218688,269,1.609344,3.218688,2.22222222222222,1831.45820169618,0,6,44,1646631840,1646673000
1646648991,4.27777777777778,0.2563480088448,45,-6.59982858743616,4.27777777777778,4.27777777777778,1016.86708286141,1019.5060190933,932.544121620358,0,0,3.979999975722,0,212,6.437376,236,6.437376,3.218688,2.76227048417826,2050.09267256011,0,6,44,1646631840,1646673000
1646652481,4.83333333333334,1.08831252709739,42,-6.99119571163866,2.46888888888889,4.83333333333334,1016.34311812847,1018.79487757995,932.055648031791,0,0,3.979999975722,0,176,9.656064,146,4.828032,4.828032,4.83333333333334,2165.54119872994,0,6,44,1646631840,1646673000
